observation_id,condition,task_id,category,font_id,font_size_px,patches,estimated_image_tokens,image_sha256,image_path,model,attempts,thread_id,latency_ms,returncode,infrastructure_failure,passed,score,response,expected_json,usage_json,text_input_tokens,instruction_sha256,payload_sha256,prompt_template_sha256,completed_at
reading_106:fira-sans:10px:a59d52488b7e,image,reading_106,reading_fact,fira-sans,10,49,58.8,a59d52488b7ec16cbcd3a7b6f7fa4f1579a9951974d1cc6aae08a3e04539ede0,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/10px/reading_106.png,gpt-5.6-luna,1,01a07273-793c-7741-98c3-d11fb4e0c7a5,6791,0,,True,1.0,amber,"""amber""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12979, ""output_tokens"": 164, ""reasoning_output_tokens"": 157}",,82d5df20fc402431a6e134c719089067f09cb7c8aa3cfd74ed854cdd4c850066,8bb00963d6f929b2913896ba41c3c622ba2dc49afbc2a41225849abb66de5fa5,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:42:51.947940+00:00
reading_107:fira-sans:10px:1d161f06dbe6,image,reading_107,reading_date,fira-sans,10,48,57.599999999999994,1d161f06dbe6be51de35444eba2882c874f7e313a2737478c0fbe9c68d5ae25f,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/10px/reading_107.png,gpt-5.6-luna,1,01a07273-82ac-7d10-b1e6-8a5d2da45de3,4529,0,,True,1.0,May 22,"""May 22""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12977, ""output_tokens"": 50, ""reasoning_output_tokens"": 41}",,dda69228a74a3c65ca065de19e87f5eed5c7c3c2df90734f19d9a47210e5a862,536cdcd4152bf59708b6bf19ac678b97c10dfa9158c315eee7bcfca3d8e41370,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:42:51.965321+00:00
reading_108:fira-sans:10px:19e6ce91439b,image,reading_108,reading_quantity,fira-sans,10,51,61.199999999999996,19e6ce91439bcefd3f6dad295ff4abeab1cde95a2356643e8ca47ae2ab048414,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/10px/reading_108.png,gpt-5.6-luna,1,01a07273-82e6-7860-a6a5-13ca81e810d0,4379,0,,False,0.0,8,"""74""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12984, ""output_tokens"": 54, ""reasoning_output_tokens"": 47}",,616e188d36421113566ebd3f03f1a47e7bb361c0db190e51839fb6f95ad76cc7,5a69d7cdee20c2ca996ef4e46b6b69c859baefb2ad2495b68bec61a7fc35636f,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:42:51.832296+00:00
reading_109:fira-sans:10px:0406553ecc86,image,reading_109,reading_cause,fira-sans,10,49,58.8,0406553ecc8616bd5df82f9e07e269bc55b7583dbbba1ba80e2d21c517019b26,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/10px/reading_109.png,gpt-5.6-luna,1,01a07273-86a5-7da2-b1da-fc1a6dd86e7d,6811,0,,False,0.0,Because the network maintenance window was extended.,"""the network maintenance window was extended""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12981, ""output_tokens"": 137, ""reasoning_output_tokens"": 123}",,b4bbde028e70b5c0b286be8f68f11b1cd7f7200522723965445bf7fdcd5617bb,17517788c00ca8030710d32896a3f9c0164d3a932858d0e580d26df1186bae25,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:42:55.370107+00:00
reading_110:fira-sans:10px:b8857c12f4f3,image,reading_110,reading_location,fira-sans,10,50,60.0,b8857c12f4f321f41f8bab5c7c485b30e7ee1528ffc03212f1b0228190ee6fe4,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/10px/reading_110.png,gpt-5.6-luna,1,01a07273-9448-7510-b60d-643c24deaa60,4933,0,,False,0.0,The dispatch bay.,"""dispatch bay""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12980, ""output_tokens"": 52, ""reasoning_output_tokens"": 42}",,a5d0a14419def7f927c440c0ae00867abf19df6f30250d6ef0ae1fc7bc77315b,12a1408b4c9ba408729faa10b459ac6f2a33ed9590d388931d43df6e64bdc01f,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:42:56.766896+00:00
reading_111:fira-sans:10px:f2477dfe1b99,image,reading_111,reading_fact,fira-sans,10,50,60.0,f2477dfe1b99eb6486518009bda042ad4c2c4be998839da7ce13e04f4800aafe,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/10px/reading_111.png,gpt-5.6-luna,1,01a07273-953d-74a0-b1f5-85e6a5a613ca,8090,0,,True,1.0,amber,"""amber""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12981, ""output_tokens"": 181, ""reasoning_output_tokens"": 174}",,737fbfcb3d525539d4cf3f54cd5652a99a55f9557bfe2be263cbb13ba629c0d4,cf8c58576dd796e519321a674e2a3d5310266fda3837625d8a2829310a147e5f,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:43:00.039489+00:00
reading_112:fira-sans:10px:a36bc59a4852,image,reading_112,reading_date,fira-sans,10,48,57.599999999999994,a36bc59a4852ab9c9574baa348d08f28ec754f6624fa9bca238ee943de743279,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/10px/reading_112.png,gpt-5.6-luna,1,01a07273-955b-7a72-b340-dfc6321868e4,4304,0,,True,1.0,October 5,"""October 5""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12977, ""output_tokens"": 48, ""reasoning_output_tokens"": 39}",,9b356a136e9801bdde979c89222694f8402e3e1268129818bb6a8a0f68432e13,75e50795a5fd993f06d2c4b6c7373c120eacf7e5becce1f5fed1f510be998415,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:42:56.271547+00:00
reading_113:fira-sans:10px:75aec4907113,image,reading_113,reading_quantity,fira-sans,10,50,60.0,75aec49071136c70b259087ad0215b298671bd761d72d82ba2b6ababc1526ae5,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/10px/reading_113.png,gpt-5.6-luna,1,01a07273-a10a-7331-85e7-c12882c736d5,5610,0,,True,1.0,52,"""52""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12980, ""output_tokens"": 41, ""reasoning_output_tokens"": 34}",,d9a349c11ad343249d2c144fbec98e7b3c1cee246ffbd27313ade9978cafae42,72c0aa757b64889cad8c841aac0319f8b957ce5ef616fa57e9343e02eec518b3,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:43:00.981036+00:00
reading_114:fira-sans:10px:16d4b208aa12,image,reading_114,reading_cause,fira-sans,10,49,58.8,16d4b208aa1237c27d45acb44c3b47559d92e4d14c2010d190fae25c4688e4ed,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/10px/reading_114.png,gpt-5.6-luna,1,01a07273-a4bf-7831-806e-6e4d9ab5f21e,3969,0,,False,0.0,Because the calibration check had to be repeated.,"""the calibration check had to be repeated""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 8960, ""input_tokens"": 12977, ""output_tokens"": 55, ""reasoning_output_tokens"": 40}",,af95228f14c40d620b5549cb2c1aee6d4365cf36ac63f54b18684ffd74178197,29f2ffb60d6f0e28eecbe6fbb85c06869c268377444f6e793e9ca27be126692b,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:43:00.241394+00:00
reading_115:fira-sans:10px:e09a9404c944,image,reading_115,reading_location,fira-sans,10,49,58.8,e09a9404c944566aa5681fc19218bdeab51dedeb5269b635482a6225c9f60c29,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/10px/reading_115.png,gpt-5.6-luna,1,01a07273-a6f7-7501-8da3-5fcdacfe765a,4488,0,,False,0.0,The field station.,"""field station""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12976, ""output_tokens"": 56, ""reasoning_output_tokens"": 46}",,3cc7a47f29cea19125e0e6b54c2786b44eddc6c9aee79396c31e336d3857e882,db14de2228113b48c66328a4d050c4d6484676b84cdc319f375747fc7b804972,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:43:01.255763+00:00
reading_116:fira-sans:10px:7f2d6b80186f,image,reading_116,reading_fact,fira-sans,10,54,64.8,7f2d6b80186f2a1555bc5f323ffe98ff33e8cff4cd17bb26999c3aedefa0cfbb,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/10px/reading_116.png,gpt-5.6-luna,1,01a07273-b363-7450-8df6-d3e1e25dabed,4603,0,,True,1.0,ivory,"""ivory""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12983, ""output_tokens"": 56, ""reasoning_output_tokens"": 48}",,f96c3776a9b3e3142d20881995fc191e4fbe7f61dffafe0d4d9c7e9b22009819,50591895b62dcd62813a18d6bc2f7aa14d56673eb0d24b7830a0fd1ed7379228,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:43:04.643502+00:00
reading_117:fira-sans:10px:44985c6073aa,image,reading_117,reading_date,fira-sans,10,45,54.0,44985c6073aad61574a696dc2ee942a504422015c19a217d23ba4579915125b5,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/10px/reading_117.png,gpt-5.6-luna,1,01a07273-b4a8-7510-8c76-59678367a57c,4961,0,,True,1.0,October 11,"""October 11""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12975, ""output_tokens"": 66, ""reasoning_output_tokens"": 57}",,b2b5a7f2fb7868604044712daa980cd3338c16078bc206ca4ad0989d6cd6dd89,3f266736972900d7e487c8eaeb6fd62bbc0a850e7baf60e06ad9b4d3a3d729d8,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:43:05.203747+00:00
reading_118:fira-sans:10px:09245898c259,image,reading_118,reading_quantity,fira-sans,10,50,60.0,09245898c259cf208f934674246d6fab9a2b63adce2220546b7d88a6ffebe531,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/10px/reading_118.png,gpt-5.6-luna,1,01a07273-b86a-7673-9f50-eee097167cd1,4139,0,,True,1.0,23,"""23""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12983, ""output_tokens"": 5, ""reasoning_output_tokens"": 0}",,386efa883acd409d401deaa9f87da66a81121cb996f63fb877e4c91ba7c60b00,24f1daa7b25f9efcf8f7ad83287672b853438e8be66eb0770899766d3fae5374,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:43:05.121935+00:00
reading_119:fira-sans:10px:af7025e04686,image,reading_119,reading_cause,fira-sans,10,51,61.199999999999996,af7025e046861790168a75552bdb0537e3bed3dcbb3680c6716928530baa456a,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/10px/reading_119.png,gpt-5.6-luna,1,01a07273-b9b6-79b2-a7bc-064af51b4504,6944,0,,False,0.0,Because the inventory count took longer than expected.,"""the inventory count took longer than expected""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 8960, ""input_tokens"": 12982, ""output_tokens"": 13, ""reasoning_output_tokens"": 0}",,366d975cd8bc0363b7b7d4bb3f9c7ed64cef8c2759c546643f3f0718c3a9dbd9,ef03cab1f44d92ae8ff7b48e8ee802312f3e201754382efd31ab5eefc558ec2c,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:43:08.201156+00:00
reading_120:fira-sans:10px:754ec8bb365f,image,reading_120,reading_location,fira-sans,10,54,64.8,754ec8bb365fe17f8c4d92c88c57892bebba8042e3cb552e65fcdb2c91bd1810,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/10px/reading_120.png,gpt-5.6-luna,1,01a07273-c562-74a1-ac9a-281d003e3588,6010,0,,False,0.0,The upper archive,"""upper archive""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12986, ""output_tokens"": 123, ""reasoning_output_tokens"": 114}",,1117b54e38e95d1e52b86cf6b44a952c99d7bb4a7ba068eac08d820eaeb6da16,664dd1b0ca371afbbf2d97327f413a4c7242b6083d5a6c1b27dce23377f6dc2b,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:43:10.654048+00:00
reading_121:fira-sans:10px:dacebed80d2b,image,reading_121,reading_fact,fira-sans,10,54,64.8,dacebed80d2bc6445423f3a3e86b45a0371ec19b11d524893867415cf9962360,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/10px/reading_121.png,gpt-5.6-luna,1,01a07273-c89e-7420-8184-a67a141ba5ee,5218,0,,True,1.0,Indigo,"""indigo""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12986, ""output_tokens"": 84, ""reasoning_output_tokens"": 76}",,350b72a03dc382c61c36f2262e97ab8780893175b9330f1bcb6a33e18791f25b,f7af3ff73a80b7c966768e8e23c7cd08e7adc8a7405e0f30b9d5048b7a129b29,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:43:10.341639+00:00
reading_122:fira-sans:10px:1993779978dc,image,reading_122,reading_date,fira-sans,10,49,58.8,1993779978dcfbd184805a4ba2f7864aabd331188ed9fa2a6e103acf87adefef,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/10px/reading_122.png,gpt-5.6-luna,1,01a07273-c907-71c0-815f-0c8837b8605d,4354,0,,True,1.0,February 24,"""February 24""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 11008, ""input_tokens"": 12776, ""output_tokens"": 48, ""reasoning_output_tokens"": 39}",,41cfff5a4eaf95ff3332e18b800d6d30a055f9c8434ac93295ba3b8e460f14fe,99c58589fe0026de6c35cb28048537dce95dd6920811170098307b34e8d4a8c6,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:43:09.558790+00:00
reading_123:fira-sans:10px:922d97a12a97,image,reading_123,reading_quantity,fira-sans,10,48,57.599999999999994,922d97a12a9741b81a2632165cf02df1bc85f4c1e8e7f1e6a3acbef7c4e06ad4,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/10px/reading_123.png,gpt-5.6-luna,1,01a07273-d34f-71f0-8a08-35bfa8532440,5141,0,,True,1.0,82,"""82""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12976, ""output_tokens"": 80, ""reasoning_output_tokens"": 73}",,32576fd7b2bb1b03438990de88e6982cb7904db9e135372af0cc02407d3945c3,73b948f7a55fdff1abd84747f0bbcfa2e62ad43f17d2bb0eab7628dd5cec26c1,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:43:13.343452+00:00
reading_124:fira-sans:10px:f89c187d9f13,image,reading_124,reading_cause,fira-sans,10,54,64.8,f89c187d9f13564a0b7b27eb683ad3254cb08104f2a7c0b026d20c2dda723a04,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/10px/reading_124.png,gpt-5.6-luna,1,01a07273-d8a0-7bd1-a6fb-4f8bdf2b6954,7669,0,,False,0.0,Heavy rain delayed the outdoor work.,"""heavy rain delayed the outdoor work""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12983, ""output_tokens"": 202, ""reasoning_output_tokens"": 189}",,0bb929395b897938876080de8bf779262043e4e6c003d9f481e6e65ff64ce901,ef03cab1f44d92ae8ff7b48e8ee802312f3e201754382efd31ab5eefc558ec2c,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:43:17.229016+00:00
reading_125:fira-sans:10px:43b9f980db94,image,reading_125,reading_location,fira-sans,10,54,64.8,43b9f980db943af1030d74b1736b4339851e89ccc281bfaedb12278026563055,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/10px/reading_125.png,gpt-5.6-luna,1,01a07273-dc22-79a1-9b25-efeae8264c37,4401,0,,False,0.0,the upper archive,"""upper archive""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12987, ""output_tokens"": 61, ""reasoning_output_tokens"": 52}",,f4224ea4390094e0864088cf8e0f61555f0fb6f9820493d2940828bb43b16fb1,a73e447fe3fece8678f97b021578dbe953d543ca71656ced890ccabf1bb16657,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:43:14.745326+00:00
reading_126:fira-sans:10px:8c6c3f409225,image,reading_126,reading_fact,fira-sans,10,54,64.8,8c6c3f409225dd51a7708344d8b277ebca7ec773b30bf38d1185144c55fc7375,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/10px/reading_126.png,gpt-5.6-luna,1,01a07273-dd95-79a1-99e4-7961ce5394e7,4443,0,,True,1.0,ochre,"""ochre""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12983, ""output_tokens"": 49, ""reasoning_output_tokens"": 41}",,752f01e7d7567141cafcdcedafcee403c46f56fcd3d7f2a1f95fab9868c74f41,8ecfb7063dbb8affc45deed6d02709c649a6ab017c016dbbc956cb2eddc5af33,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:43:15.098932+00:00
reading_127:fira-sans:10px:aada4251f557,image,reading_127,reading_date,fira-sans,10,51,61.199999999999996,aada4251f557ab3d05a6ada017f172984f48b238fbc878d5dc9f16cfb2388c3c,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/10px/reading_127.png,gpt-5.6-luna,1,01a07273-e751-7642-9309-d46eed8e0c6a,6366,0,,True,1.0,September 17,"""September 17""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12983, ""output_tokens"": 175, ""reasoning_output_tokens"": 166}",,673faaca9c7bdc3b523f9ac0ad67ce080b8a95a0c7c66f1d3d21fddac36901ee,09539c98c2187da74495353e3462b05e9a5a76366159ad8a9e8cc34cdfe6a999,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:43:19.710657+00:00
reading_128:fira-sans:10px:83f20fe58447,image,reading_128,reading_quantity,fira-sans,10,48,57.599999999999994,83f20fe58447598817de54c04ce0d438098af7b1c3f8ead8588cefbe0c9d2cc9,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/10px/reading_128.png,gpt-5.6-luna,1,01a07273-ed21-7292-9447-f7eb2b18e597,3665,0,,True,1.0,89,"""89""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12981, ""output_tokens"": 40, ""reasoning_output_tokens"": 33}",,935079beec80b562a8798ca72faa8f712d7a7a5dd601f9e44f05e53deb66162b,b21b80849828c2c711f029562c788cfbe29ef2541024345622246dc4df24fc7d,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:43:18.412429+00:00
reading_129:fira-sans:10px:cd1d65af677f,image,reading_129,reading_cause,fira-sans,10,50,60.0,cd1d65af677f212c04e6ccb429d2ba5a4e173e863c6bfec68cbe9753a522e3f7,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/10px/reading_129.png,gpt-5.6-luna,1,01a07273-eef4-70b1-85e2-239e321c6e1b,4163,0,,False,0.0,Because a supplier changed the pickup time.,"""a supplier changed the pickup time""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12977, ""output_tokens"": 58, ""reasoning_output_tokens"": 44}",,e5cc200dc11bb08c61ba1f7600d7e893b9cd967942471e93c6b64c6e98c295ba,29f2ffb60d6f0e28eecbe6fbb85c06869c268377444f6e793e9ca27be126692b,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:43:19.262329+00:00
reading_130:fira-sans:10px:0108b6c9191b,image,reading_130,reading_location,fira-sans,10,50,60.0,0108b6c9191b8097bfd131746ac363868af20c069557dc66933791216b2ab21f,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/10px/reading_130.png,gpt-5.6-luna,1,01a07273-f692-7231-8d51-ef73aad69ea2,6811,0,,False,0.0,the river lab,"""river lab""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12980, ""output_tokens"": 175, ""reasoning_output_tokens"": 166}",,2499f5368ec3bea2bd9bd27b82599ab365a87e63d18f682e6c5efa8f2cd77982,d47140bedfdacce9ab8b3237a9b66d26a9e18d54b262f9afe74713267a5d620b,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:43:24.041051+00:00
reading_131:fira-sans:10px:17a95e06593f,image,reading_131,reading_fact,fira-sans,10,54,64.8,17a95e06593fa39c9683e62d1738340d05e8c4ab4a53a63f99e95038e876675f,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/10px/reading_131.png,gpt-5.6-luna,1,01a07273-fb1e-7741-bb84-cef2b946ea91,4784,0,,True,1.0,ochre,"""ochre""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12986, ""output_tokens"": 55, ""reasoning_output_tokens"": 47}",,a1e8a07aa7beba06ac7cdcac9b91fb01c275010835fc58505a5965db2b34d21e,1ff7937de5584f76ab6c99101c50dc5e0cae8a629a1ef3c6a2681ef5baf32052,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:43:23.197391+00:00
reading_132:fira-sans:10px:9f2ae382ff59,image,reading_132,reading_date,fira-sans,10,51,61.199999999999996,9f2ae382ff594e9163541ad51ef5f84b55f0b7c7367b8338d7b438d6f6dfe894,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/10px/reading_132.png,gpt-5.6-luna,1,01a07273-febb-73a2-82a0-c6a1964e3e37,7998,0,,True,1.0,December 15,"""December 15""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12979, ""output_tokens"": 193, ""reasoning_output_tokens"": 184}",,55004aae930b07b0ddcb4213e2bff8370a33643b5936b62eb6520170997a30e0,536cdcd4152bf59708b6bf19ac678b97c10dfa9158c315eee7bcfca3d8e41370,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:43:27.261471+00:00
reading_133:fira-sans:10px:123ee51e59f7,image,reading_133,reading_quantity,fira-sans,10,48,57.599999999999994,123ee51e59f708568523660aeedfe0869ba7e80e3265a76dc70b307278fcb92f,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/10px/reading_133.png,gpt-5.6-luna,1,01a07274-00ad-7333-adc3-ebecde3d0ecf,4219,0,,True,1.0,22,"""22""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12979, ""output_tokens"": 34, ""reasoning_output_tokens"": 27}",,9726621114dd8d6c6838c4a9d5b5ac63083ab24411ce77bbae7b4c57ce0f9d19,6215790be91f6e90651ad5d769dd04daa928b3589d68b308c576060f85587b66,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:43:23.930956+00:00
reading_134:fira-sans:10px:0e3ce83941d9,image,reading_134,reading_cause,fira-sans,10,50,60.0,0e3ce83941d96ece277e65c3881ca07ac44424de71904fce5d372e486e6239d1,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/10px/reading_134.png,gpt-5.6-luna,1,01a07274-0db4-76f3-8728-95da62d5c725,5282,0,,False,0.0,Because the delivery truck arrived late.,"""the delivery truck arrived late""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12981, ""output_tokens"": 49, ""reasoning_output_tokens"": 36}",,7b878f60b11cc86563c0cee154617ae5be62d0cf8bf1b63d39d613c45fba4f17,3eb5de0e5ea1d21e71e677c2dd8a1613540062c2ae26c19815e0a632acdcb3ed,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:43:28.480679+00:00
reading_135:fira-sans:10px:59e4a8cb1957,image,reading_135,reading_location,fira-sans,10,54,64.8,59e4a8cb1957de0f2dc7d670009b786fe79adfd5a0e07a2a11cc4f8719ebc1af,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/10px/reading_135.png,gpt-5.6-luna,1,01a07274-1156-7e70-ba70-33ef2d26c238,3887,0,,False,0.0,In the west depot,"""west depot""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12981, ""output_tokens"": 8, ""reasoning_output_tokens"": 0}",,151d7fcdecb0fb1a7063a2925229b4b48c68ef62cbc886983f53cb72fe5f01f6,a73e447fe3fece8678f97b021578dbe953d543ca71656ced890ccabf1bb16657,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:43:27.818652+00:00
reading_136:fira-sans:10px:bf9a116f95d6,image,reading_136,reading_fact,fira-sans,10,49,58.8,bf9a116f95d666f50bc4a363a493fb12117d9f67031e4971121f50db44bd22c0,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/10px/reading_136.png,gpt-5.6-luna,1,01a07274-1210-78e2-bc0a-7b5d8f185dfc,4397,0,,True,1.0,bronze,"""bronze""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12979, ""output_tokens"": 53, ""reasoning_output_tokens"": 45}",,a4d97f5e6c11452601a096d3fe0c1a57ff3673b0857f0e00414dbf65f477316c,c22ddf0b74d24e265de53a804d1fc63bd59ec247aaa9052dcda2dca1bd73d5d1,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:43:28.439081+00:00
reading_137:fira-sans:10px:0936ff65a763,image,reading_137,reading_date,fira-sans,10,49,58.8,0936ff65a763e07efee27ec33970751ce864c1da2a72510196fe3a28e8da53af,/home/ubuntu/Projects/visual-context-efficiency/rendered/reading-200/fira-sans/10px/reading_137.png,gpt-5.6-luna,1,01a07274-1de0-7da1-be5c-bf92c2bddab8,4446,0,,True,1.0,January 18,"""January 18""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12980, ""output_tokens"": 50, ""reasoning_output_tokens"": 41}",,1e74004c8608e01c58845157aad55ba9f8475e173270ad2501d962b55b213455,118f28ae658585f1cca6ec4695cc814faad606308621ce7fcd4523c0adb99958,d48ec730df5530e32f1eb5b52f259af4935db4e3c42c00ff395c2b17239c9af1,2026-09-05T16:43:31.708267+00:00
